57cf75cea73e494d8675ec4a,department_store,shoe_store,jewelry_store,clothing_store,home_goods_store,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,bar,night_club,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,bar,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,jewelry_store,clothing_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,lodging,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bakery,cafe,food,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,electronics_store,home_goods_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,florist,food,home_goods_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,bakery,cafe,food,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,health,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,moving_company,storage,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,electronics_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,book_store,cafe,electronics_store,food,clothing_store,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,department_store,electronics_store,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,lodging,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bakery,cafe,meal_takeaway,restaurant,food,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,food,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,home_goods_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,electronics_store,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,hardware_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,beauty_salon,clothing_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,home_goods_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bar,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,clothing_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,bar,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,department_store,health,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_dealer,car_repair,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bakery,cafe,meal_takeaway,restaurant,food,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,cafe,lodging,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,liquor_store,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,jewelry_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,shoe_store,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,cafe,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,convenience_store,health,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,clothing_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,cafe,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,gas_station,atm,convenience_store,food,finance,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,electronics_store,car_repair,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,cafe,bar,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,hardware_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_dealer,car_repair,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,convenience_store,health,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,health,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,book_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,hardware_store,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,pharmacy,grocery_or_supermarket,health,food,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,general_contractor,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,cafe,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_dealer,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,cafe,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,department_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,clothing_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,electronics_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,car_dealer,car_repair,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,liquor_store,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,grocery_or_supermarket,health,food,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,shoe_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,convenience_store,health,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,car_dealer,car_repair,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,liquor_store,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,book_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,shopping_mall,department_store,jewelry_store,restaurant,food,clothing_store,store,point_of_interest,establishment,,,
57cf75cea73e494d8675ec4a,book_store,library,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,finance,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,electronics_store,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,meal_takeaway,bar,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,health,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,electronics_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,electronics_store,clothing_store,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,food,clothing_store,home_goods_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,meal_takeaway,bar,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,convenience_store,electronics_store,health,food,clothing_store,home_goods_store,store,point_of_interest,establishment,,,
57cf75cea73e494d8675ec4a,hardware_store,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,convenience_store,bakery,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,electronics_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,department_store,electronics_store,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,post_office,finance,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,liquor_store,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,car_dealer,car_repair,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,hardware_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,liquor_store,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,hardware_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,grocery_or_supermarket,bakery,electronics_store,food,store,point_of_interest,establishment,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,clothing_store,furniture_store,home_goods_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,furniture_store,general_contractor,home_goods_store,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,home_goods_store,furniture_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,shoe_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,home_goods_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,clothing_store,shoe_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,book_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,book_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bakery,cafe,meal_takeaway,restaurant,food,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,convenience_store,electronics_store,health,food,clothing_store,home_goods_store,store,point_of_interest,establishment,,,
57cf75cea73e494d8675ec4a,electronics_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,food,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,hardware_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,home_goods_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,clothing_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,clothing_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,health,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bakery,grocery_or_supermarket,food,store,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,cafe,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,car_dealer,car_repair,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,cafe,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,car_repair,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,casino,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,finance,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,art_gallery,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,pharmacy,health,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,electronics_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bar,restaurant,food,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,,,,,,
57cf75cea73e494d8675ec4a,clothing_store,store,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,store,point_of_interest,establishment,,,,,,,,,
57cf75cea73e494d8675ec4a,hardware_store,home_goods_store,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,beauty_salon,hair_care,spa,health,clothing_store,store,point_of_interest,establishment,,,,
57cf75cea73e494d8675ec4a,restaurant,food,point_of_interest,establishment,,,,,,,,
57cf75cea73e494d8675ec4a,bakery,food,store,point_of_interest,establishment,,,,,,,
57cf75cea73e494d8675ec4a,food,point_of_interest,establishment,,,,,,,,,
